"etuus";"vuosi";"kuukausi";"paiva";"ikaluokka";"sukupuoli";"saajat_kaikki"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"yli 54";"miehet";"8374"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"18-24";"naiset";"2906"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"25-34";"naiset";"6053"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"35-44";"naiset";"6758"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"45-54";"naiset";"8264"
"Sairauspäiväraha";"2022";"8";"2022-08-01";"yli 54";"naiset";"10637"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"18-24";"kaikki";"4255"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"25-34";"kaikki";"9580"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"35-44";"kaikki";"10635"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"45-54";"kaikki";"12996"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"yli 54";"kaikki";"18584"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"18-24";"miehet";"1617"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"25-34";"miehet";"3812"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"35-44";"miehet";"4137"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"45-54";"miehet";"5281"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"yli 54";"miehet";"8216"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"18-24";"naiset";"2638"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"25-34";"naiset";"5768"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"35-44";"naiset";"6498"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"45-54";"naiset";"7715"
"Sairauspäiväraha";"2022";"9";"2022-09-01";"yli 54";"naiset";"10368"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"18-24";"kaikki";"3979"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"25-34";"kaikki";"9417"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"35-44";"kaikki";"10603"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"45-54";"kaikki";"12738"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"yli 54";"kaikki";"18218"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"18-24";"miehet";"1522"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"25-34";"miehet";"3671"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"35-44";"miehet";"4165"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"45-54";"miehet";"5062"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"yli 54";"miehet";"8036"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"18-24";"naiset";"2457"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"25-34";"naiset";"5746"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"35-44";"naiset";"6438"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"45-54";"naiset";"7676"
"Sairauspäiväraha";"2022";"10";"2022-10-01";"yli 54";"naiset";"10182"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"18-24";"kaikki";"4303"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"25-34";"kaikki";"10242"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"35-44";"kaikki";"11357"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"45-54";"kaikki";"13680"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"yli 54";"kaikki";"19620"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"18-24";"miehet";"1726"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"25-34";"miehet";"3994"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"35-44";"miehet";"4496"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"45-54";"miehet";"5508"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"yli 54";"miehet";"8705"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"18-24";"naiset";"2577"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"25-34";"naiset";"6248"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"35-44";"naiset";"6861"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"45-54";"naiset";"8172"
"Sairauspäiväraha";"2022";"11";"2022-11-01";"yli 54";"naiset";"10915"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"18-24";"kaikki";"4268"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"25-34";"kaikki";"9943"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"35-44";"kaikki";"10944"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"45-54";"kaikki";"13229"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"yli 54";"kaikki";"18609"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"18-24";"miehet";"1703"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"25-34";"miehet";"3897"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"35-44";"miehet";"4366"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"45-54";"miehet";"5389"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"yli 54";"miehet";"8362"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"18-24";"naiset";"2565"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"25-34";"naiset";"6046"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"35-44";"naiset";"6578"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"45-54";"naiset";"7840"
"Sairauspäiväraha";"2022";"12";"2022-12-01";"yli 54";"naiset";"10247"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"18-24";"kaikki";"3910"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"25-34";"kaikki";"9920"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"35-44";"kaikki";"11158"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"45-54";"kaikki";"13447"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"yli 54";"kaikki";"18927"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"18-24";"miehet";"1539"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"25-34";"miehet";"3805"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"35-44";"miehet";"4392"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"45-54";"miehet";"5549"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"yli 54";"miehet";"8475"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"18-24";"naiset";"2371"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"25-34";"naiset";"6115"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"35-44";"naiset";"6766"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"45-54";"naiset";"7898"
"Sairauspäiväraha";"2023";"1";"2023-01-01";"yli 54";"naiset";"10452"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"18-24";"kaikki";"4105"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"25-34";"kaikki";"9700"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"35-44";"kaikki";"11024"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"45-54";"kaikki";"13019"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"yli 54";"kaikki";"18919"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"18-24";"miehet";"1606"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"25-34";"miehet";"3752"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"35-44";"miehet";"4281"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"45-54";"miehet";"5401"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"yli 54";"miehet";"8561"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"18-24";"naiset";"2499"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"25-34";"naiset";"5948"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"35-44";"naiset";"6743"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"45-54";"naiset";"7618"
"Sairauspäiväraha";"2023";"2";"2023-02-01";"yli 54";"naiset";"10358"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"18-24";"kaikki";"4700"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"25-34";"kaikki";"11031"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"35-44";"kaikki";"12558"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"45-54";"kaikki";"14668"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"yli 54";"kaikki";"21329"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"18-24";"miehet";"1795"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"25-34";"miehet";"4155"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"35-44";"miehet";"4920"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"45-54";"miehet";"5984"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"yli 54";"miehet";"9613"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"18-24";"naiset";"2905"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"25-34";"naiset";"6876"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"35-44";"naiset";"7638"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"45-54";"naiset";"8684"
"Sairauspäiväraha";"2023";"3";"2023-03-01";"yli 54";"naiset";"11716"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"18-24";"kaikki";"3945"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"25-34";"kaikki";"8543"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"35-44";"kaikki";"9655"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"45-54";"kaikki";"11490"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"yli 54";"kaikki";"17077"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"18-24";"miehet";"1516"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"25-34";"miehet";"3245"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"35-44";"miehet";"3822"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"45-54";"miehet";"4753"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"yli 54";"miehet";"7724"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"18-24";"naiset";"2429"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"25-34";"naiset";"5298"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"35-44";"naiset";"5833"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"45-54";"naiset";"6737"
"Sairauspäiväraha";"2023";"4";"2023-04-01";"yli 54";"naiset";"9353"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"18-24";"kaikki";"4694"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"25-34";"kaikki";"10291"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"35-44";"kaikki";"11301"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"45-54";"kaikki";"13446"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"yli 54";"kaikki";"20008"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"18-24";"miehet";"1761"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"25-34";"miehet";"3786"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"35-44";"miehet";"4358"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"45-54";"miehet";"5422"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"yli 54";"miehet";"8929"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"18-24";"naiset";"2933"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"25-34";"naiset";"6505"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"35-44";"naiset";"6943"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"45-54";"naiset";"8024"
"Sairauspäiväraha";"2023";"5";"2023-05-01";"yli 54";"naiset";"11079"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"18-24";"kaikki";"4491"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"25-34";"kaikki";"10013"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"35-44";"kaikki";"11280"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"45-54";"kaikki";"13234"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"yli 54";"kaikki";"20010"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"18-24";"miehet";"1694"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"25-34";"miehet";"3689"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"35-44";"miehet";"4267"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"45-54";"miehet";"5323"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"yli 54";"miehet";"8784"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"18-24";"naiset";"2797"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"25-34";"naiset";"6324"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"35-44";"naiset";"7013"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"45-54";"naiset";"7911"
"Sairauspäiväraha";"2023";"6";"2023-06-01";"yli 54";"naiset";"11226"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"18-24";"kaikki";"3984"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"25-34";"kaikki";"8503"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"35-44";"kaikki";"9541"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"45-54";"kaikki";"11278"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"yli 54";"kaikki";"17515"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"18-24";"miehet";"1489"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"25-34";"miehet";"3302"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"35-44";"miehet";"3654"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"45-54";"miehet";"4659"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"yli 54";"miehet";"7900"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"18-24";"naiset";"2495"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"25-34";"naiset";"5201"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"35-44";"naiset";"5887"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"45-54";"naiset";"6619"
"Sairauspäiväraha";"2023";"7";"2023-07-01";"yli 54";"naiset";"9615"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"18-24";"kaikki";"4852"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"25-34";"kaikki";"10550"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"35-44";"kaikki";"11470"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"45-54";"kaikki";"13507"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"yli 54";"kaikki";"19906"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"18-24";"miehet";"1817"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"25-34";"miehet";"3956"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"35-44";"miehet";"4357"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"45-54";"miehet";"5468"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"yli 54";"miehet";"8782"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"18-24";"naiset";"3035"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"25-34";"naiset";"6594"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"35-44";"naiset";"7113"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"45-54";"naiset";"8039"
"Sairauspäiväraha";"2023";"8";"2023-08-01";"yli 54";"naiset";"11124"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"18-24";"kaikki";"4213"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"25-34";"kaikki";"9478"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"35-44";"kaikki";"10613"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"45-54";"kaikki";"12415"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"yli 54";"kaikki";"18508"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"18-24";"miehet";"1567"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"25-34";"miehet";"3626"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"35-44";"miehet";"4243"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"45-54";"miehet";"5202"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"yli 54";"miehet";"8360"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"18-24";"naiset";"2646"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"25-34";"naiset";"5852"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"35-44";"naiset";"6370"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"45-54";"naiset";"7213"
"Sairauspäiväraha";"2023";"9";"2023-09-01";"yli 54";"naiset";"10148"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"18-24";"kaikki";"4251"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"25-34";"kaikki";"9942"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"35-44";"kaikki";"10964"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"45-54";"kaikki";"12783"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"yli 54";"kaikki";"19111"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"18-24";"miehet";"1577"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"25-34";"miehet";"3781"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"35-44";"miehet";"4238"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"45-54";"miehet";"5262"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"yli 54";"miehet";"8573"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"18-24";"naiset";"2674"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"25-34";"naiset";"6161"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"35-44";"naiset";"6726"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"45-54";"naiset";"7521"
"Sairauspäiväraha";"2023";"10";"2023-10-01";"yli 54";"naiset";"10538"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"18-24";"kaikki";"0"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"25-34";"kaikki";"6"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"35-44";"kaikki";"3"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"45-54";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"yli 54";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"18-24";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"25-34";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"35-44";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"45-54";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"yli 54";"miehet";"1"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"18-24";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"25-34";"naiset";"4"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"35-44";"naiset";"3"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"45-54";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"1";"2019-01-01";"yli 54";"naiset";"1"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"18-24";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"25-34";"kaikki";"6"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"35-44";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"45-54";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"yli 54";"kaikki";"0"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"18-24";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"25-34";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"35-44";"miehet";"1"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"45-54";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"yli 54";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"18-24";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"25-34";"naiset";"4"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"35-44";"naiset";"1"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"45-54";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"2";"2019-02-01";"yli 54";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"18-24";"kaikki";"5"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"25-34";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"35-44";"kaikki";"4"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"45-54";"kaikki";"0"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"yli 54";"kaikki";"1"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"18-24";"miehet";"3"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"25-34";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"35-44";"miehet";"1"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"45-54";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"yli 54";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"18-24";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"25-34";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"35-44";"naiset";"3"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"45-54";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"3";"2019-03-01";"yli 54";"naiset";"1"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"18-24";"kaikki";"3"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"25-34";"kaikki";"4"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"35-44";"kaikki";"1"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"45-54";"kaikki";"4"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"yli 54";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"18-24";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"25-34";"miehet";"1"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"35-44";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"45-54";"miehet";"1"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"yli 54";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"18-24";"naiset";"3"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"25-34";"naiset";"3"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"35-44";"naiset";"1"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"45-54";"naiset";"3"
"Tartuntatautipäiväraha";"2019";"4";"2019-04-01";"yli 54";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"18-24";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"25-34";"kaikki";"5"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"35-44";"kaikki";"4"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"45-54";"kaikki";"3"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"yli 54";"kaikki";"1"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"18-24";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"25-34";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"35-44";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"45-54";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"yli 54";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"18-24";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"25-34";"naiset";"3"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"35-44";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"45-54";"naiset";"1"
"Tartuntatautipäiväraha";"2019";"5";"2019-05-01";"yli 54";"naiset";"1"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"18-24";"kaikki";"5"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"25-34";"kaikki";"5"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"35-44";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"45-54";"kaikki";"4"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"yli 54";"kaikki";"3"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"18-24";"miehet";"1"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"25-34";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"35-44";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"45-54";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"yli 54";"miehet";"3"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"18-24";"naiset";"4"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"25-34";"naiset";"3"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"35-44";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"45-54";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"6";"2019-06-01";"yli 54";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"18-24";"kaikki";"0"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"25-34";"kaikki";"4"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"35-44";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"45-54";"kaikki";"2"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"yli 54";"kaikki";"1"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"18-24";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"25-34";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"35-44";"miehet";"2"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"45-54";"miehet";"0"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"yli 54";"miehet";"1"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"18-24";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"25-34";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"35-44";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"45-54";"naiset";"2"
"Tartuntatautipäiväraha";"2019";"7";"2019-07-01";"yli 54";"naiset";"0"
"Tartuntatautipäiväraha";"2019";"8";"2019-08-01";"18-24";"kaikki";"1"
